"","name","year","month","unemprate"
"805","Adair",2021,"April",2.6
"806","Adair",2021,"May",2.9
"807","Adair",2021,"June",3.1
"808","Adams",2000,"January",3.9
"809","Adams",2000,"February",3.8
"810","Adams",2000,"March",2.8
"811","Adams",2000,"April",2.3
"812","Iowa",2004,"August",4.4
"813","Iowa",2004,"August",4.6
"814","Iowa",2004,"September",4.3
"815","Iowa",2004,"September",4.6
"816","Iowa",2004,"October",4.1
"817","Iowa",2004,"October",4.6
"818","Iowa",2004,"November",4.3
"819","Iowa",2004,"November",4.6
"820","Iowa",2004,"December",4.7
"821","Iowa",2004,"December",4.6
"822","Iowa",2005,"January",5.4
"823","Iowa",2005,"January",4.6
"824","Iowa",2005,"February",5.2
"825","Iowa",2005,"February",4.5
"826","Iowa",2014,"June",4.3
"827","Iowa",2014,"July",4.3
"828","Iowa",2014,"July",4.2
"829","Iowa",2014,"August",4.2
"830","Iowa",2014,"August",4.2
"831","Iowa",2014,"September",3.8
"832","Iowa",2014,"September",4.2
"833","Iowa",2014,"October",3.6
"834","Iowa",2014,"October",4.1
"835","Iowa",2014,"November",3.6
"836","Iowa",2014,"November",4
"837","Adair",2005,"July",3.3
"838","Adair",2005,"August",3.2
"839","Adair",2005,"September",3.5
"840","Adair",2005,"October",3.1
"841","Adair",2005,"November",3.8
"842","Adair",2005,"December",4.1
"843","Adair",2006,"January",4.2
"844","Adair",2006,"February",3.9
"845","Adair",2006,"March",3.5
"846","Adair",2006,"April",2.7
"847","Adair",2006,"May",2.7
"848","Adair",2006,"June",3.1
"849","Adams",2000,"May",4.3
"850","Adams",2000,"June",4.5
"851","Adams",2000,"July",4.1
"852","Adams",2000,"August",4.1
"853","Adams",2000,"September",4.2
"854","Adams",2000,"October",3.6
"855","Adams",2000,"November",4.1
"856","Adams",2000,"December",4.6
"857","Adams",2001,"January",6.5
"858","Adams",2001,"February",6.2
"859","Adams",2001,"March",5.7
"860","Adams",2001,"April",4.4
"861","Iowa",2005,"March",4.8
"862","Iowa",2005,"March",4.5
"863","Iowa",2005,"April",4.1
"864","Iowa",2005,"April",4.4
"865","Iowa",2005,"May",4.1
"866","Iowa",2005,"May",4.3
"867","Iowa",2005,"June",4.3
"868","Iowa",2005,"June",4.3
"869","Iowa",2005,"July",4
"870","Iowa",2005,"July",4.2
"871","Iowa",2005,"August",3.9
"872","Iowa",2005,"August",4.2
"873","Iowa",2005,"September",3.9
"874","Iowa",2005,"September",4.2
"875","Iowa",2005,"October",3.7
"876","Iowa",2005,"October",4.2
"877","Iowa",2005,"November",3.9
"878","Iowa",2014,"December",4
"879","Iowa",2014,"December",3.9
"880","Iowa",2015,"January",4.7
"881","Iowa",2015,"January",3.9
"882","Iowa",2015,"February",4.3
"883","Iowa",2015,"February",3.8
"884","Iowa",2015,"March",4.1
"885","Iowa",2015,"March",3.8
"886","Iowa",2015,"April",3.5
"887","Iowa",2015,"April",3.8
"888","Iowa",2015,"May",3.6
"889","Iowa",2015,"May",3.7
"890","Iowa",2015,"June",3.7
"891","Iowa",2015,"June",3.7
"892","Iowa",2015,"July",3.6
"893","Iowa",2015,"July",3.6
"894","Iowa",2015,"August",3.5
"895","Audubon",2002,"February",5.4
"896","Audubon",2002,"March",4.9
"897","Audubon",2002,"April",3.9
"898","Audubon",2002,"May",3.1
"899","Audubon",2002,"June",3.8
"900","Adams",2020,"April",7.2
"901","Adams",2020,"May",6.2
"902","Adams",2020,"June",5.1
"903","Adams",2020,"July",4.7
"904","Adams",2020,"August",3.5
"905","Allamakee",2016,"June",4
"906","Allamakee",2016,"July",3.8
"907","Allamakee",2016,"August",4.1
"908","Allamakee",2016,"September",4
"909","Allamakee",2016,"October",3.8
"910","Allamakee",2016,"November",4
"911","Allamakee",2016,"December",6
"912","Allamakee",2017,"January",7.2
"913","Allamakee",2017,"February",6.3
"914","Allamakee",2017,"March",5.9
"915","Allamakee",2017,"April",4.4
"916","Allamakee",2017,"May",3.3
"917","Allamakee",2017,"June",3.2
"918","Allamakee",2017,"July",3
"919","Allamakee",2017,"August",2.9
"920","Allamakee",2017,"September",2.5
"921","Allamakee",2017,"October",2.4
"922","Allamakee",2017,"November",2.7
"923","Allamakee",2017,"December",4
"924","Allamakee",2018,"January",5.7
"925","Allamakee",2018,"February",5.1
"926","Allamakee",2018,"March",4.8
"927","Appanoose",2010,"July",6.5
"928","Appanoose",2010,"August",6.8
"929","Appanoose",2010,"September",6.8
"930","Appanoose",2010,"October",6.5
"931","Appanoose",2010,"November",6.9
"932","Appanoose",2010,"December",7.8
"933","Appanoose",2011,"January",8.6
"934","Appanoose",2011,"February",8
"935","Appanoose",2011,"March",8
"936","Appanoose",2011,"April",6.7
"937","Appanoose",2011,"May",6.6
"938","Appanoose",2011,"June",6.8
"939","Appanoose",2011,"July",6.4
"940","Appanoose",2011,"August",6.9
"941","Appanoose",2011,"September",6.8
"942","Appanoose",2011,"October",6.2
"943","Appanoose",2011,"November",6.2
"944","Audubon",2002,"July",3.5
"945","Audubon",2002,"August",3.4
"946","Adams",2020,"September",3.5
"947","Adams",2020,"October",3
"948","Adams",2020,"November",2.8
"949","Adams",2020,"December",3
"950","Adams",2021,"January",3.5
"951","Adams",2021,"February",3.7
"952","Adams",2021,"March",3
"953","Adams",2021,"April",2.6
"954","Adams",2021,"May",2.8
"955","Adams",2021,"June",2.9
"956","Allamakee",2000,"January",5.5
"957","Allamakee",2000,"February",5.1
"958","Allamakee",2000,"March",4.5
"959","Allamakee",2000,"April",3.3
"960","Allamakee",2000,"May",2.7
"961","Allamakee",2000,"June",2.9
"962","Allamakee",2000,"July",2.2
"963","Allamakee",2000,"August",2.5
"964","Allamakee",2000,"September",2.5
"965","Allamakee",2000,"October",2.4
"966","Allamakee",2000,"November",3.2
"967","Allamakee",2000,"December",4.7
"968","Allamakee",2018,"April",3.6
"969","Allamakee",2018,"May",2.2
"970","Allamakee",2018,"June",2.4
"971","Allamakee",2018,"July",2.2
"972","Allamakee",2018,"August",2.2
"973","Allamakee",2018,"September",1.9
"974","Allamakee",2018,"October",1.9
"975","Allamakee",2018,"November",2
"976","Allamakee",2018,"December",3.9
"977","Allamakee",2019,"January",6
"978","Allamakee",2019,"February",5.5
"979","Allamakee",2019,"March",5.6
"980","Allamakee",2019,"April",3.7
"981","Allamakee",2019,"May",2.8
"982","Allamakee",2019,"June",2.9
"983","Allamakee",2019,"July",2.9
"984","Allamakee",2019,"August",2.7
"985","Allamakee",2019,"September",2.2
"986","Appanoose",2011,"December",7.1
"987","Appanoose",2012,"January",7.6
"988","Appanoose",2012,"February",7.4
"989","Appanoose",2012,"March",6.7
"990","Appanoose",2012,"April",5.7
"991","Appanoose",2012,"May",5.7
"992","Appanoose",2012,"June",6.2
"993","Appanoose",2012,"July",6.6
"994","Appanoose",2012,"August",6.9
"995","Appanoose",2012,"September",6.1
"996","Appanoose",2012,"October",6
"997","Appanoose",2012,"November",6.3
"998","Appanoose",2012,"December",7.4
"999","Audubon",2002,"September",3
"1000","Audubon",2002,"October",2.9
"1001","Audubon",2002,"November",3.1
"1002","Audubon",2002,"December",3.7
"1003","Audubon",2003,"January",5
"1004","Audubon",2003,"February",4.8
"1005","Audubon",2003,"March",4.7
"1006","Audubon",2003,"April",3.9
"1007","Audubon",2003,"May",3.7
"1008","Audubon",2003,"June",4.2
"1009","Audubon",2003,"July",3.5
"1010","Audubon",2003,"August",3.7
"1011","Audubon",2003,"September",3.7
"1012","Audubon",2003,"October",3
"1013","Audubon",2003,"November",3.5
"1014","Audubon",2003,"December",4
"1015","Audubon",2004,"January",5
"1016","Audubon",2004,"February",4.9
"1017","Audubon",2004,"March",5.2
"1018","Audubon",2004,"April",3.7
"1019","Audubon",2004,"May",3.8
"1020","Audubon",2004,"June",4.1
"1021","Audubon",2004,"July",3.8
"1022","Audubon",2004,"August",4
"1023","Allamakee",2001,"January",6.1
"1024","Allamakee",2001,"February",5.7
"1025","Allamakee",2001,"March",5.9
"1026","Allamakee",2001,"April",4.6
"1027","Allamakee",2001,"May",3.3
"1028","Allamakee",2001,"June",3.4
"1029","Allamakee",2001,"July",2.8
"1030","Allamakee",2001,"August",2.8
"1031","Allamakee",2001,"September",2.6
"1032","Allamakee",2001,"October",2.5
"1033","Allamakee",2019,"October",2.1
"1034","Allamakee",2001,"November",3.5
"1035","Allamakee",2001,"December",4.8
"1036","Allamakee",2002,"January",7
"1037","Allamakee",2002,"February",7
"1038","Allamakee",2002,"March",6.6
"1039","Allamakee",2002,"April",5.1
"1040","Allamakee",2002,"May",3.5
"1041","Allamakee",2002,"June",3.6
"1042","Allamakee",2002,"July",3.3
"1043","Allamakee",2019,"November",2.4
"1044","Allamakee",2019,"December",3.7
"1045","Allamakee",2020,"January",5.5
"1046","Allamakee",2020,"February",5.1
"1047","Allamakee",2020,"March",5.6
"1048","Allamakee",2020,"April",10.3
"1049","Allamakee",2020,"May",6.8
"1050","Allamakee",2020,"June",5.8
"1051","Allamakee",2020,"July",4.7
"1052","Allamakee",2020,"August",3.6
"1053","Allamakee",2020,"September",3.1
"1054","Allamakee",2020,"October",2.4
"1055","Allamakee",2020,"November",3.2
"1056","Allamakee",2020,"December",4.6
"1057","Allamakee",2021,"January",6.3
"1058","Allamakee",2021,"February",6.9
"1059","Allamakee",2021,"March",5.9
"1060","Allamakee",2021,"April",4.3
"1061","Allamakee",2021,"May",3.7
"1062","Allamakee",2021,"June",3.9
"1063","Appanoose",2000,"January",5.6
"1064","Appanoose",2000,"February",5.3
"1065","Appanoose",2000,"March",4.6
"1066","Appanoose",2000,"April",4
"1067","Appanoose",2013,"January",7.8
"1068","Appanoose",2013,"February",7.4
"1069","Appanoose",2013,"March",6.9
"1070","Appanoose",2013,"April",6.2
"1071","Appanoose",2013,"May",6.1
"1072","Appanoose",2013,"June",6.4
"1073","Appanoose",2013,"July",5.9
"1074","Appanoose",2013,"August",5.8
"1075","Appanoose",2013,"September",6
"1076","Appanoose",2013,"October",5.7
"1077","Appanoose",2013,"November",5.8
"1078","Appanoose",2013,"December",6.5
"1079","Appanoose",2014,"January",7.2
"1080","Appanoose",2014,"February",6.5
"1081","Appanoose",2014,"March",6.4
"1082","Audubon",2004,"September",3.8
"1083","Audubon",2004,"October",3.7
"1084","Audubon",2004,"November",3.8
"1085","Audubon",2004,"December",4.3
"1086","Audubon",2005,"January",5.5
"1087","Allamakee",2002,"August",3.2
"1088","Allamakee",2002,"September",3.1
"1089","Allamakee",2002,"October",3.1
"1090","Allamakee",2002,"November",3.8
"1091","Allamakee",2002,"December",5
"1092","Allamakee",2003,"January",7.9
"1093","Allamakee",2003,"February",7.4
"1094","Allamakee",2003,"March",7
"1095","Allamakee",2003,"April",6.3
"1096","Allamakee",2003,"May",4.5
"1097","Allamakee",2003,"June",4.6
"1098","Allamakee",2003,"July",4.4
"1099","Allamakee",2003,"August",4.3
"1100","Allamakee",2003,"September",4.3
"1101","Allamakee",2003,"October",4.1
"1102","Allamakee",2003,"November",4.7
"1103","Allamakee",2003,"December",6.5
"1104","Allamakee",2004,"January",9.1
"1105","Allamakee",2004,"February",8.4
"1106","Allamakee",2004,"March",8.4
"1107","Appanoose",2014,"April",5.4
"1108","Appanoose",2014,"May",5.4
"1109","Appanoose",2014,"June",5.5
"1110","Appanoose",2014,"July",5.7
"1111","Appanoose",2014,"August",5.5
"1112","Appanoose",2014,"September",5.4
"1113","Appanoose",2014,"October",4.7
"1114","Appanoose",2014,"November",5.2
"1115","Appanoose",2014,"December",5.5
"1116","Appanoose",2015,"January",6.1
"1117","Appanoose",2015,"February",5.2
"1118","Appanoose",2015,"March",5.3
"1119","Appanoose",2015,"April",4.5
"1120","Appanoose",2015,"May",4.6
"1121","Appanoose",2015,"June",4.6
"1122","Appanoose",2015,"July",4.9
"1123","Appanoose",2015,"August",4.8
"1124","Audubon",2005,"February",5.7
"1125","Audubon",2005,"March",5.3
"1126","Audubon",2005,"April",4.3
"1127","Audubon",2005,"May",5.1
"1128","Audubon",2005,"June",4.6
"1129","Audubon",2005,"July",4.1
"1130","Allamakee",2004,"April",6.2
"1131","Allamakee",2004,"May",5.1
"1132","Allamakee",2004,"June",5.3
"1133","Appanoose",2000,"May",4
"1134","Appanoose",2000,"June",3.9
"1135","Appanoose",2000,"July",3.8
"1136","Appanoose",2000,"August",4
"1137","Appanoose",2000,"September",4
"1138","Appanoose",2000,"October",3.9
"1139","Appanoose",2000,"November",4.6
"1140","Appanoose",2000,"December",5.5
"1141","Appanoose",2001,"January",6.6
"1142","Appanoose",2001,"February",5.5
"1143","Appanoose",2001,"March",5.3
"1144","Appanoose",2001,"April",5
"1145","Appanoose",2001,"May",4.2
"1146","Appanoose",2001,"June",4.6
"1147","Appanoose",2001,"July",4.3
"1148","Appanoose",2001,"August",4.7
"1149","Appanoose",2001,"September",4.4
"1150","Appanoose",2001,"October",4.3
"1151","Appanoose",2001,"November",6.6
"1152","Appanoose",2001,"December",6.6
"1153","Appanoose",2002,"January",7.8
"1154","Appanoose",2002,"February",6.6
"1155","Appanoose",2015,"September",4.5
"1156","Appanoose",2015,"October",4.7
"1157","Appanoose",2015,"November",4.2
"1158","Appanoose",2015,"December",4.9
"1159","Audubon",2005,"August",4.1
"1160","Audubon",2005,"September",4
"1161","Audubon",2005,"October",3.4
"1162","Audubon",2005,"November",4
"1163","Allamakee",2004,"July",4.9
"1164","Allamakee",2004,"August",4.8
"1165","Allamakee",2004,"September",4.4
"1166","Allamakee",2004,"October",4.1
"1167","Allamakee",2004,"November",4.5
"1168","Allamakee",2004,"December",6.3
"1169","Allamakee",2005,"January",8.3
"1170","Allamakee",2005,"February",8.1
"1171","Allamakee",2005,"March",6.4
"1172","Allamakee",2005,"April",5.6
"1173","Allamakee",2005,"May",4.2
"1174","Allamakee",2005,"June",4.5
"1175","Allamakee",2005,"July",4.1
"1176","Appanoose",2002,"March",6.1
"1177","Appanoose",2002,"April",5.1
"1178","Appanoose",2002,"May",4.3
"1179","Appanoose",2002,"June",4.9
"1180","Appanoose",2002,"July",4.9
"1181","Appanoose",2002,"August",4.6
"1182","Appanoose",2016,"January",5.5
"1183","Appanoose",2016,"February",5
"1184","Appanoose",2016,"March",4.7
"1185","Adams",2010,"January",6.2
"1186","Adams",2010,"February",5.9
"1187","Allamakee",2005,"August",4.1
"1188","Allamakee",2005,"September",4
"1189","Allamakee",2005,"October",3.6
"1190","Allamakee",2005,"November",4.2
"1191","Allamakee",2005,"December",6.1
"1192","Allamakee",2006,"January",6.9
"1193","Allamakee",2006,"February",6.8
"1194","Allamakee",2006,"March",6.1
"1195","Allamakee",2006,"April",4.9
"1196","Allamakee",2006,"May",3.9
"1197","Allamakee",2006,"June",4
"1198","Allamakee",2006,"July",3.5
"1199","Allamakee",2006,"August",3.5
"1200","Allamakee",2006,"September",3.4
"1201","Allamakee",2006,"October",3.1
"1202","Allamakee",2006,"November",3.5
"1203","Allamakee",2006,"December",5.1
"1204","Appanoose",2002,"September",4.3
"1205","Appanoose",2002,"October",4.2
"1206","Appanoose",2002,"November",4.7
"1207","Appanoose",2002,"December",5.4
"1208","Appanoose",2003,"January",6.2
"1209","Appanoose",2003,"February",6.3
"1210","Appanoose",2003,"March",6.3
"1211","Appanoose",2003,"April",5
"1212","Appanoose",2003,"May",4.7
"1213","Appanoose",2003,"June",5.3
"1214","Appanoose",2003,"July",5.2
"1215","Appanoose",2016,"April",4.5
"1216","Appanoose",2016,"May",4.2
"1217","Appanoose",2016,"June",4.8
"1218","Appanoose",2016,"July",4.9
"1219","Appanoose",2016,"August",5
"1220","Appanoose",2016,"September",4.5
"1221","Appanoose",2016,"October",4.2
"1222","Appanoose",2016,"November",4.5
"1223","Adams",2010,"March",6.1
"1224","Adams",2010,"April",5
"1225","Adams",2010,"May",4.4
"1226","Adams",2010,"June",4.6
"1227","Adams",2010,"July",4.5
"1228","Adams",2010,"August",4.5
"1229","Adams",2010,"September",4.5
"1230","Allamakee",2007,"January",6.6
"1231","Allamakee",2007,"February",6.4
"1232","Allamakee",2007,"March",6.2
"1233","Allamakee",2007,"April",5.3
"1234","Allamakee",2007,"May",4
"1235","Allamakee",2007,"June",4
"1236","Allamakee",2007,"July",3.6
"1237","Allamakee",2007,"August",3.9
"1238","Allamakee",2007,"September",3.8
"1239","Allamakee",2007,"October",3.6
"1240","Allamakee",2007,"November",3.8
"1241","Allamakee",2007,"December",6.1
"1242","Allamakee",2008,"January",7.4
"1243","Allamakee",2008,"February",6.5
"1244","Allamakee",2008,"March",6.8
"1245","Allamakee",2008,"April",5.4
"1246","Allamakee",2008,"May",4.2
"1247","Allamakee",2008,"June",4.8
"1248","Allamakee",2008,"July",4.5
"1249","Allamakee",2008,"August",5.6
"1250","Appanoose",2003,"August",5.2
"1251","Appanoose",2003,"September",5.1
"1252","Appanoose",2003,"October",4.5
"1253","Appanoose",2003,"November",5.1
"1254","Appanoose",2003,"December",5.4
"1255","Appanoose",2004,"January",6.4
"1256","Appanoose",2004,"February",6.2
"1257","Appanoose",2004,"March",6.1
"1258","Appanoose",2004,"April",5.1
"1259","Appanoose",2004,"May",4.9
"1260","Appanoose",2004,"June",5.6
"1261","Appanoose",2004,"July",5.5
"1262","Appanoose",2004,"August",5.5
"1263","Appanoose",2016,"December",4.4
"1264","Appanoose",2017,"January",5.1
"1265","Appanoose",2017,"February",4.3
"1266","Appanoose",2017,"March",3.7
"1267","Appanoose",2017,"April",3.5
"1268","Appanoose",2017,"May",3.4
"1269","Appanoose",2017,"June",3.7
"1270","Appanoose",2017,"July",3.8
"1271","Appanoose",2017,"August",4
"1272","Appanoose",2017,"September",3.7
"1273","Appanoose",2017,"October",3
"1274","Appanoose",2017,"November",3.2
"1275","Appanoose",2017,"December",3.7
"1276","Adams",2010,"October",4.3
"1277","Adams",2010,"November",4.3
"1278","Adams",2010,"December",4.6
"1279","Adams",2011,"January",5.5
"1280","Adams",2011,"February",5.2
"1281","Adams",2011,"March",4.8
"1282","Adams",2011,"April",3.8
"1283","Adams",2011,"May",3.8
"1284","Adams",2011,"June",4.3
"1285","Adams",2011,"July",4
"1286","Adams",2011,"August",4.3
"1287","Allamakee",2008,"September",6.3
"1288","Allamakee",2008,"October",6.5
"1289","Allamakee",2008,"November",8.1
"1290","Allamakee",2008,"December",10.7
"1291","Allamakee",2009,"January",13
"1292","Allamakee",2009,"February",12.6
"1293","Allamakee",2009,"March",12.6
"1294","Allamakee",2009,"April",10.4
"1295","Allamakee",2009,"May",9.5
"1296","Allamakee",2009,"June",9.4
"1297","Allamakee",2009,"July",9
"1298","Allamakee",2009,"August",9
"1299","Appanoose",2004,"September",5.1
"1300","Appanoose",2004,"October",5
"1301","Appanoose",2004,"November",5
"1302","Appanoose",2004,"December",5.7
"1303","Appanoose",2005,"January",6.1
"1304","Appanoose",2005,"February",6.2
"1305","Appanoose",2005,"March",5.7
"1306","Appanoose",2005,"April",5
"1307","Appanoose",2005,"May",4.8
"1308","Appanoose",2005,"June",4.9
"1309","Appanoose",2005,"July",4.7
"1310","Appanoose",2018,"January",4.2
"1311","Appanoose",2018,"February",3.8
"1312","Appanoose",2018,"March",3.4
"1313","Appanoose",2018,"April",3.1
"1314","Appanoose",2018,"May",2.9
"1315","Appanoose",2018,"June",3.2
"1316","Adams",2011,"September",4.4
"1317","Adams",2011,"October",5.2
"1318","Adams",2011,"November",4.2
"1319","Adams",2011,"December",4.6
"1320","Allamakee",2009,"September",8.8
"1321","Allamakee",2009,"October",8.7
"1322","Allamakee",2009,"November",8.6
"1323","Allamakee",2009,"December",10.9
"1324","Allamakee",2010,"January",11.6
"1325","Allamakee",2010,"February",10.6
"1326","Allamakee",2010,"March",10.1
"1327","Allamakee",2010,"April",7.6
"1328","Allamakee",2010,"May",6.9
"1329","Allamakee",2010,"June",7
"1330","Allamakee",2010,"July",6.9
"1331","Allamakee",2010,"August",6.8
"1332","Allamakee",2010,"September",6.5
"1333","Allamakee",2010,"October",6.2
"1334","Allamakee",2010,"November",6.8
"1335","Allamakee",2010,"December",8.5
"1336","Allamakee",2011,"January",10
"1337","Allamakee",2011,"February",9.8
"1338","Allamakee",2011,"March",9.1
"1339","Allamakee",2011,"April",7.3
"1340","Allamakee",2011,"May",6.5
"1341","Allamakee",2011,"June",6.7
"1342","Appanoose",2005,"August",5
"1343","Appanoose",2005,"September",4.8
"1344","Appanoose",2005,"October",4.6
"1345","Appanoose",2005,"November",5.2
"1346","Appanoose",2005,"December",5.8
"1347","Appanoose",2006,"January",6.1
"1348","Appanoose",2006,"February",5.8
"1349","Appanoose",2018,"July",3.3
"1350","Appanoose",2018,"August",3.3
"1351","Appanoose",2018,"September",2.9
"1352","Appanoose",2018,"October",2.7
"1353","Appanoose",2018,"November",4.8
"1354","Appanoose",2018,"December",3.4
"1355","Appanoose",2019,"January",5.2
"1356","Appanoose",2019,"February",3.4
"1357","Appanoose",2019,"March",3.8
"1358","Appanoose",2019,"April",2.9
"1359","Appanoose",2019,"May",3
"1360","Appanoose",2019,"June",3.4
"1361","Appanoose",2019,"July",3.9
"1362","Appanoose",2019,"August",4.2
"1363","Appanoose",2019,"September",3.6
"1364","Appanoose",2019,"October",3.3
"1365","Appanoose",2019,"November",3.2
